Presidents,Tokens
Mandela,callously
Mandela,refused
Mandela,pension
Mandela,apartheid
Mandela,system
Mandela,bantustan
Mandela,off-shoots
Mandela,today
Mandela,roll
Mandela,decided
Mandela,right
Mandela,back-pay
Mandela,could
Mandela,disregarded
Mandela,secondly
Mandela,measure
Mandela,taken
Mandela,eliminate
Mandela,corruption
Mandela,uncovered
Mandela,many
Mandela,fraudsters
Mandela,government
Mandela,machinery
Mandela,still
Mandela,long
Mandela,way
Mandela,go
Mandela,resolve
Mandela,problem
Mandela,thirdly
Mandela,public
Mandela,servant
Mandela,put
Mandela,mildly
Mandela,imbued
Mandela,spirit
Mandela,public
Mandela,service
Mandela,extent
Mandela,even
Mandela,instance
Mandela,fund
Mandela,available
Mandela,turn
Mandela,time
Mandela,and/or
Mandela,relate
Mandela,senior
Mandela,citizen
Mandela,attitude
Mandela,bordering
Mandela,criminal
Mandela,co-operation
Mandela,national
Mandela,provincial
Mandela,movement
Mandela,concerned
Mandela,shall
Mandela,ensure
Mandela,problem
Mandela,dealt
Mandela,methodically
Mandela,ruthless
Mandela,determination
Mandela,related
Mandela,indicate
Mandela,last
Mandela,year
Mandela,expected
Mandela,teething
Mandela,problem
Mandela,first
Mandela,year
Mandela,total
Mandela,budget
Mandela,allocation
Mandela,province
Mandela,indeed
Mandela,need
Mandela,pause
Mandela,pay
Mandela,tribute
Mandela,provincial
Mandela,administration
Mandela,able
Mandela,come
Mandela,without
Mandela,debilitating
Mandela,desolation
Mandela,given
Mandela,serious
Mandela,problem
Mandela,identified
Mandela,central
Mandela,government
Mandela,task
Mandela,team
Mandela,last
Mandela,year
Mandela,thanks
Mandela,effort
Mandela,province
Mandela,without
Mandela,exception
Mandela,problem
Mandela,much
Mandela,worse
Mandela,must
Mandela,eliminate
Mandela,overspending
Mandela,related
Mandela,critical
Mandela,matter
Mandela,issue
Mandela,public
Mandela,resource
Mandela,disposal
Mandela,correspond
Mandela,social
Mandela,backlog
Mandela,inherited
Mandela,view
Mandela,starting
Mandela,point
Mandela,addressing
Mandela,question
Mandela,national
Mandela,budget
Mandela,public
Mandela,finance
Mandela,general
Mandela,behave
Mandela,like
Mandela,fool
Mandela,cut
Mandela,nose
Mandela,spite
Mandela,face
Mandela,throw
Mandela,policy
Mandela,window
Mandela,search
Mandela,fraction
Mandela,percentage
Mandela,deficit
Mandela,target
Mandela,creatively
Mandela,strive
Mandela,meet
Mandela,obligation
Mandela,within
Mandela,context
Mandela,reduction
Mandela,public
Mandela,debt
Mandela,indeed
Mandela,pretend
Mandela,deficit
Mandela,target
Mandela,set
Mandela,test
Mandela,capacity
Mandela,divert
Mandela,course
Mandela,chosen
Mandela,route
Mandela,sustainable
Mandela,development
Mandela,two
Mandela,critical
Mandela,matter
Mandela,arise
Mandela,first
Mandela,two
Mandela,year
Mandela,democracy
Mandela,sought
Mandela,use
Mandela,special
Mandela,mechanism
Mandela,so-called
Mandela,rdp
Mandela,fund
Mandela,lever
Mandela,change
Mandela,pattern
Mandela,departmental
Mandela,spending
Mandela,today
Mandela,task
Mandela,built
Mandela,normal
Mandela,function
Mandela,department
Mandela,reprioritisation
Mandela,reprioritisation
Mandela,challenge
Mandela,shall
Mandela,continue
Mandela,grapple
Mandela,coming
Mandela,year
Mandela,cut
Mandela,house
Mandela,clinic
Mandela,built
Mandela,supply
Mandela,water
Mandela,improving
Mandela,quality
Mandela,education
Mandela,including
Mandela,building
Mandela,equipping
Mandela,school
Mandela,improving
Mandela,policing
Mandela,cut
Mandela,elsewhere
Mandela,commendable
Mandela,saving
Mandela,better
Mandela,cash
Mandela,flow
Mandela,management
Mandela,nearly
Mandela,enough
Mandela,use
Mandela,proceeds
Mandela,privatisation
Mandela,fund
Mandela,salary
Mandela,consumption
Mandela,expenditure
Mandela,put
Mandela,simple
Mandela,term
Mandela,need
Mandela,cut
Mandela,spending
Mandela,personnel
Mandela,confident
Mandela,u
Mandela,trade
Mandela,union
Mandela,movement
Mandela,particular
Mandela,agree
Mandela,apartheid
Mandela,south
Mandela,africa
Mandela,over-governed
Mandela,over-supervised
Mandela,size
Mandela,public
Mandela,service
Mandela,nothing
Mandela,public
Mandela,service
Mandela,hand
Mandela,democratic
Mandela,governance
Mandela,management
Mandela,process
Mandela,whereby
Mandela,people
Mandela,govern
Mandela,government
Mandela,employment
Mandela,agency
Mandela,year
Mandela,shall
Mandela,go
Mandela,question
Mandela,without
Mandela,equivocation
Mandela,frankly
Mandela,put
Mandela,shall
Mandela,need
Mandela,start
Mandela,comprehensive
Mandela,discussion
Mandela,union
Mandela,retrenchment
Mandela,accordance
Mandela,provision
Mandela,labour
Mandela,law
Mandela,negotiation
Mandela,need
Mandela,take
Mandela,account
Mandela,principle
Mandela,shedding
Mandela,job
Mandela,public
Mandela,service
Mandela,necessarily
Mandela,translate
Mandela,worsening
Mandela,problem
Mandela,unemployment
Mandela,instance
Mandela,retrenchment
Mandela,package
Mandela,include
Mandela,investment
Mandela,capital
Mandela,tender
Mandela,obligation
Mandela,part
Mandela,government
Mandela,fact
Mandela,help
Mandela,expand
Mandela,job
Mandela,market
Mandela,especially
Mandela,depressed
Mandela,rural
Mandela,area
Mandela,shall
Mandela,matter
Mandela,urgency
Mandela,require
Mandela,public
Mandela,service
Mandela,department
Mandela,province
Mandela,work
Mandela,proposal
Mandela,regard
Mandela,job
Mandela,job
Mandela,job
Mandela,clarion
Mandela,call
Mandela,guide
Mandela,u
Mandela,pride
Mandela,health
Mandela,economic
Mandela,fundamental
Mandela,declining
Mandela,rate
Mandela,inflation
Mandela,incentive
Mandela,introduced
Mandela,attracted
Mandela,investment
Mandela,close
Mandela,project
Mandela,related
Mandela,spatial
Mandela,development
Mandela,initiative
Mandela,maputo
Mandela,corridor
Mandela,attracted
Mandela,investment
Mandela,tune
Mandela,rising
Mandela,graph
Mandela,productivity
Mandela,increased
Mandela,export
Mandela,regard
Mandela,budget
Mandela,introduced
Mandela,transparency
Mandela,certainty
Mandela,medium-term
Mandela,expenditure
Mandela,framework
Mandela,tax
Mandela,collection
Mandela,improving
Mandela,people
Mandela,brought
Mandela,net
Mandela,quote
Mandela,many
Mandela,example
Mandela,including
Mandela,relatively
Mandela,stable
Mandela,exchange
Mandela,rate
Mandela,face
Mandela,global
Mandela,adversity
Mandela,hundred
Mandela,thousand
Mandela,job
Mandela,created
Mandela,public
Mandela,work
Mandela,municipal
Mandela,infrastructure
Mandela,investment
Mandela,promotion
Mandela,programme
Mandela,economy
Mandela,continues
Mandela,shed
Mandela,many
Mandela,job
Mandela,part
Mandela,rate
Mandela,investment
Mandela,particularly
Mandela,south
Mandela,african
Mandela,enough
Mandela,within
Mandela,overall
Mandela,increase
Mandela,fixed
Mandela,investment
Mandela,public
Mandela,authority
Mandela,show
Mandela,massive
Mandela,decline
Mandela,ratio
Mandela,growth
Mandela,capital
Mandela,expenditure
Mandela,public
Mandela,corporation
Mandela,much
Mandela,better
Mandela,need
Mandela,commended
Mandela,rate
Mandela,growth
Mandela,productive
Mandela,private
Mandela,investment
Mandela,impressive
Mandela,agree
Mandela,issue
Mandela,merely
Mandela,one
Mandela,government
Mandela,creating
Mandela,favourable
Mandela,environment
Mandela,attract
Mandela,investment
Mandela,done
Mandela,commendable
Mandela,determination
Mandela,required
Mandela,deliberate
Mandela,effort
Mandela,increase
Mandela,investment
Mandela,type
Mandela,investment
Mandela,create
Mandela,job
Mandela,thing
Mandela,told
Mandela,various
Mandela,sector
Mandela,nedlac
Mandela,addressing
Mandela,preparation
Mandela,job
Mandela,summit
Mandela,time
Mandela,summit
Mandela,hope
Mandela,real
Mandela,partnership
Mandela,emerged
Mandela,among
Mandela,government
Mandela,business
Mandela,labour
Mandela,tackle
Mandela,critical
Mandela,task
Mandela,one
Mandela,exaggerating
Mandela,say
Mandela,given
Mandela,impact
Mandela,everything
Mandela,else
Mandela,nation
Mandela,including
Mandela,crime
Mandela,prevention
Mandela,reconciliation
Mandela,survival
Mandela,democracy
Mandela,job
Mandela,summit
Mandela,perhaps
Mandela,important
Mandela,event
Mandela,since
Mandela,first
Mandela,democratic
Mandela,election
Mandela,important
Mandela,launching
Mandela,pad
Mandela,determined
Mandela,national
Mandela,drive
Mandela,move
Mandela,century
Mandela,quite
Mandela,clear
Mandela,finalise
Mandela,preparation
Mandela,summit
Mandela,continue
Mandela,imprison
Mandela,paradigm
Mandela,large
Mandela,profit
Mandela,large
Mandela,profit
Mandela,driving
Mandela,force
Mandela,business
Mandela,operation
Mandela,continue
Mandela,wallow
Mandela,illusion
Mandela,protection
Mandela,narrow
Mandela,interest
Mandela,employed
Mandela,driving
Mandela,force
Mandela,poverty
Mandela,alleviation
Mandela,must
Mandela,launch
Mandela,joint
Mandela,effort
Mandela,towards
Mandela,economy
Mandela,creates
Mandela,job
Mandela,towards
Mandela,society
Mandela,care
Mandela,helping
Mandela,unfortunate
Mandela,rank
Mandela,help
Mandela,honourable
Mandela,member
Mandela,delegate
Mandela,within
Mandela,context
Mandela,facilitating
Mandela,economic
Mandela,growth
Mandela,transfer
Mandela,technology
Mandela,black
Mandela,empowerment
Mandela,made
Mandela,great
Mandela,progress
Mandela,programme
Mandela,restructure
Mandela,state
Mandela,asset
Mandela,promised
Mandela,last
Mandela,opening
Mandela,parliament
Mandela,previous
Mandela,year
Mandela,seen
Mandela,telkom
Mandela,acquire
Mandela,strategic
Mandela,partner
Mandela,sunair
Mandela,privatised
Mandela,south
Mandela,african
Mandela,airway
Mandela,completing
Mandela,restructuring
Mandela,towards
Mandela,acquiring
Mandela,strategic
Mandela,partner
Mandela,airport
Mandela,company
Mandela,safcol
Mandela,process
Mandela,taking
Mandela,longer
Mandela,anticipated
Mandela,way
Mandela,completion
Mandela,year
Mandela,pace
Mandela,restructuring
Mandela,programme
Mandela,broadly
Mandela,keeping
Mandela,set
Mandela,time
Mandela,frame
Mandela,difficulty
Mandela,experienced
Mandela,represent
Mandela,lesson
Mandela,past
Mandela,present
Mandela,aventura
Mandela,holiday
Mandela,resort
Mandela,instance
Mandela,government
Mandela,people
Mandela,could
Mandela,ignore
Mandela,complex
Mandela,land
Mandela,claim
Mandela,attached
Mandela,resort
Mandela,alexkor
Mandela,diamond
Mandela,mining
Mandela,learnt
Mandela,much
Mandela,information
Mandela,net
Mandela,worth
Mandela,many
Mandela,state
Mandela,asset
Mandela,concealed
Mandela,ran
Mandela,previous
Mandela,government
Mandela,simply
Mandela,care
Mandela,asset
Mandela,course
Mandela,resolve
Mandela,problem
Mandela,wish
Mandela,reiterate
Mandela,u
Mandela,issue
Mandela,restructuring
Mandela,state
Mandela,asset
Mandela,driven
Mandela,ideology
Mandela,shall
Mandela,privatise
Mandela,necessary
Mandela,shall
Mandela,also
Mandela,set
Mandela,new
Mandela,state
Mandela,enterprise
Mandela,market
Mandela,imperfection
Mandela,failure
Mandela,play
Mandela,undermine
Mandela,social
Mandela,programme
Mandela,case
Mandela,element
Mandela,liquid
Mandela,fuel
Mandela,industry
Mandela,servicing
Mandela,housing
Mandela,construction
Mandela,received
Mandela,optimum
Mandela,support
Mandela,banking
Mandela,industry
Mandela,restructuring
Mandela,also
Mandela,mean
Mandela,strengthening
Mandela,management
Mandela,existing
Mandela,enterprise
Mandela,programme
Mandela,intensified
Mandela,issue
Mandela,housing
Mandela,particular
Mandela,necessary
Mandela,go
Mandela,back
Mandela,basic
Mandela,number
Mandela,close
Mandela,thousand
Mandela,subsidised
Mandela,house
Mandela,either
Mandela,completed
Mandela,construction
Mandela,thousand
Mandela,subsidy
Mandela,allocated
Mandela,important
Mandela,indicator
Mandela,progress
Mandela,indicated
Mandela,earlier
Mandela,magic
Mandela,number
Mandela,target
Mandela,million
Mandela,house
Mandela,five
Mandela,year
Mandela,provided
Mandela,directly
Mandela,government
Mandela,may
Mandela,attained
Mandela,need
Mandela,examine
Mandela,closely
Mandela,whether
Mandela,delay
Mandela,launch
Mandela,housing
Mandela,programme
Mandela,mustered
Mandela,capacity
Mandela,accelerate
Mandela,programme
Mandela,answer
Mandela,yes
Mandela,pace
Mandela,housing
Mandela,construction
Mandela,accelerating
Mandela,today
Mandela,one
Mandela,thousand
Mandela,house
Mandela,started
Mandela,completed
Mandela,every
Mandela,two-and-a-half
Mandela,day
Mandela,result
Mandela,programme
Mandela,million
Mandela,south
Mandela,african
Mandela,permanent
Mandela,roof
Mandela,head
Mandela,consultation
Mandela,bank
Mandela,cleared
Mandela,hundred
Mandela,so-called
Mandela,redlined
Mandela,area
Mandela,ensured
Mandela,thousand
Mandela,loan
Mandela,upper
Mandela,end
Mandela,subsidy
Mandela,market
Mandela,many
Mandela,constructor
Mandela,registered
Mandela,monitoring
Mandela,quality
Mandela,capacity
Mandela,province
Mandela,enhanced
Mandela,addition
Mandela,issue
Mandela,quality
Mandela,question
Mandela,also
Mandela,posed
Mandela,size
Mandela,house
Mandela,built
Mandela,going
Mandela,back
Mandela,basic
Mandela,mean
Mandela,appreciating
Mandela,government
Mandela,focusing
Mandela,poor
Mandela,vulnerable
Mandela,sector
Mandela,society
Mandela,reach
Mandela,widest
Mandela,spectrum
Mandela,citizen
Mandela,resource
Mandela,available
Mandela,increase
Mandela,size
Mandela,subsidy
Mandela,addition
Mandela,service
Mandela,plot
Mandela,land
Mandela,family
Mandela,call
Mandela,possibility
Mandela,left
Mandela,exercise
Mandela,initiative
Mandela,resource
Mandela,available
Mandela,improve
Mandela,basic
Mandela,structure
Mandela,position
Mandela,indeed
Mandela,among
Mandela,proudest
Mandela,moment
Mandela,programme
Mandela,involvement
Mandela,people
Mandela,especially
Mandela,woman
Mandela,labour
Mandela,creativity
Mandela,able
Mandela,achieve
Mandela,much
Mandela,le
Mandela,consultation
Mandela,local
Mandela,government
Mandela,also
Mandela,started
Mandela,examine
Mandela,greater
Mandela,detail
Mandela,question
Mandela,density
Mandela,integrated
Mandela,development
Mandela,rental
Mandela,accommodation
Mandela,brief
Mandela,whatever
Mandela,difficulty
Mandela,initial
Mandela,delay
Mandela,first
Mandela,five
Mandela,year
Mandela,course
Mandela,ensure
Mandela,end
Mandela,shall
Mandela,housing
Mandela,security
Mandela,honourable
Mandela,member
Mandela,delegate
Mandela,agree
Mandela,significant
Mandela,progress
Mandela,made
Mandela,transforming
Mandela,education
Mandela,including
Mandela,adult
Mandela,basic
Mandela,education
Mandela,mess
Mandela,apartheid
Mandela,today
Mandela,child
Mandela,starting
Mandela,schooling
Mandela,first
Mandela,time
Mandela,child
Mandela,black
Mandela,piccanini
Mandela,white
Mandela,kleinbaas
Mandela,self-criticism
Mandela,last
Mandela,year
Mandela,school-building
Mandela,project
Mandela,happy
Mandela,province
Mandela,started
Mandela,use
Mandela,fund
Mandela,set
Mandela,aside
Mandela,purpose
Mandela,area
Mandela,moment
Mandela,sphere
Mandela,bring
Mandela,public
Mandela,mind
Mandela,enormity
Mandela,task
Mandela,face
Mandela,matric
Mandela,result
Mandela,last
Mandela,year
Mandela,encouraging
Mandela,typical
Mandela,south
Mandela,african
Mandela,style
Mandela,brief
Mandela,flurry
Mandela,accusation
Mandela,counter-accusations
Mandela,started
Mandela,focus
Mandela,attention
Mandela,real
Mandela,issue
Mandela,among
Mandela,issue
Mandela,fact
Mandela,standard
Mandela,paper
Mandela,somewhat
Mandela,higher
Mandela,security
Mandela,exam
Mandela,somewhat
Mandela,tighter
Mandela,inconsequential
Mandela,subject
Mandela,taken
Mandela,past
Mandela,simply
Mandela,fill
Mandela,certificate
Mandela,done
Mandela,away
Mandela,marking
Mandela,rigorous
Mandela,minimal
Mandela,adjustment
Mandela,mark
Mandela,though
Mandela,ironic
Mandela,say
Mandela,fewer
Mandela,better
Mandela,pass
Mandela,detract
Mandela,fact
Mandela,scratched
Mandela,surface
Mandela,legacy
Mandela,apartheid
Mandela,education
Mandela,many
Mandela,child
Mandela,still
Mandela,study
Mandela,tree
Mandela,dilapidated
Mandela,building
Mandela,many
Mandela,school
Mandela,hollow
Mandela,shell
Mandela,without
Mandela,even
Mandela,basic
Mandela,equipment
Mandela,normal
Mandela,teaching
Mandela,many
Mandela,teacher
Mandela,capacity
Mandela,transmit
Mandela,knowledge
Mandela,professional
Mandela,manner
Mandela,simply
Mandela,see
Mandela,civic
Mandela,duty
Mandela,relocate
Mandela,area
Mandela,need
Mandela,inexcusable
Mandela,unacceptable
Mandela,delay
Mandela,supply
Mandela,textbook
Mandela,derive
Mandela,poor
Mandela,management
Mandela,shoddy
Mandela,tendering
Mandela,deal
Mandela,let
Mandela,alone
Mandela,non-existence
Mandela,malfunctioning
Mandela,many
Mandela,school
Mandela,governing
Mandela,body
Mandela,yet
Mandela,said
Mandela,done
Mandela,many
Mandela,school
Mandela,disadvantaged
Mandela,area
Mandela,shown
Mandela,serious
Mandela,application
Mandela,duty
Mandela,school
Mandela,authority
Mandela,student
Mandela,bring
Mandela,positive
Mandela,result
Mandela,pay
Mandela,tribute
Mandela,hero
Mandela,madame
Mandela,speaker
Mandela,spirit
Mandela,community
Mandela,partnership
Mandela,hard
Mandela,work
Mandela,required
Mandela,dealing
Mandela,problem
Mandela,crime
Mandela,corruption
Mandela,area
Mandela,tendency
Mandela,often
Mandela,exaggerate
Mandela,distort
Mandela,real
Mandela,situation
Mandela,use
Mandela,half-truth
Mandela,sensationalism
Mandela,paint
Mandela,picture
Mandela,situation
Mandela,control
Mandela,understandable
Mandela,unscrupulous
Mandela,politician
Mandela,medium
Mandela,commentator
Mandela,wish
Mandela,question
Mandela,legitimacy
